"name","cloudplatform","nooflabs","lastprovisiondate","category","createdon","comments"
aws.lab.Ubuntu.Desktop.Confluent.Kafka,AMAZON,148,2022-09-06 11:58:17.056 +0530,RESOURCE_PROVISIONING,2021-06-19 10:28:33.765 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DataAnalysis,AMAZON,58,2023-02-02 14:11:42.611 +0530,RESOURCE_PROVISIONING,2023-01-05 17:52:13.947 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DataScienceV4,AMAZON,57,2022-10-21 17:00:20.364 +0530,RESOURCE_PROVISIONING,2022-06-15 13:21:16.063 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DataScienceV6,AMAZON,4,2022-11-30 21:00:00.768 +0530,RESOURCE_PROVISIONING,2022-06-15 13:21:21.710 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DeepLearning,AMAZON,16,2019-01-11 16:44:48.338 +0530,RESOURCE_PROVISIONING,2018-04-16 11:54:51.397 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DeepLearning,AMAZON,2,2018-04-16 12:06:54.023 +0530,RESOURCE_PROVISIONING,2018-04-16 11:54:51.397 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DevOps,AMAZON,20,2023-01-29 15:41:22.310 +0530,RESOURCE_PROVISIONING,2018-05-21 15:36:07.642 +0530,Provisioned
aws.lab.Ubuntu.Desktop.DevOps.Analytics.x2,AMAZON,38,2023-01-29 15:49:04.165 +0530,RESOURCE_PROVISIONING,2022-03-10 10:04:12.123 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Devops.Minikube,AMAZON,2,2021-07-06 11:36:52.929 +0530,RESOURCE_PROVISIONING,2021-04-20 15:47:08.338 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Devops.SingleNode,AMAZON,32,2022-03-12 09:24:06.583 +0530,RESOURCE_PROVISIONING,2021-07-26 11:42:19.431 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Devops.x2,AMAZON,26,2023-01-30 14:31:06.907 +0530,RESOURCE_PROVISIONING,2023-01-20 12:19:51.925 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Docker,AMAZON,68,2023-01-04 18:25:42.229 +0530,RESOURCE_PROVISIONING,2021-05-18 16:46:02.079 +0530,Provisioned
aws.lab.Ubuntu.Desktop.ELK,AMAZON,5,2021-06-07 13:31:08.476 +0530,RESOURCE_PROVISIONING,2021-06-05 13:43:00.676 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Ethereum,AMAZON,41,2023-01-05 10:00:54.443 +0530,RESOURCE_PROVISIONING,2018-11-16 14:04:32.885 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Gitlab,AMAZON,9,2022-08-08 15:20:04.443 +0530,RESOURCE_PROVISIONING,2022-07-28 09:38:05.029 +0530,Provisioned
aws.lab.Ubuntu.Desktop.GO,AMAZON,24,2023-01-06 12:22:32.489 +0530,RESOURCE_PROVISIONING,2022-08-08 18:59:18.376 +0530,Provisioned
aws.lab.Ubuntu.Desktop.GraphQL.x2,AMAZON,1,2022-11-09 14:14:54.452 +0530,RESOURCE_PROVISIONING,2022-11-09 13:29:52.383 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Greenplum.x3,AMAZON,18,2021-06-29 14:14:29.813 +0530,RESOURCE_PROVISIONING,2021-06-18 10:30:16.674 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Greenplum.x4,AMAZON,2,2022-03-31 01:01:49.095 +0530,RESOURCE_PROVISIONING,2022-03-30 16:42:51.462 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Hopsworks,AMAZON,27,2022-12-20 22:16:29.969 +0530,RESOURCE_PROVISIONING,2022-11-04 15:25:25.194 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Hyperledger,AMAZON,4,2019-03-01 16:46:35.832 +0530,RESOURCE_PROVISIONING,2018-11-27 18:16:15.574 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Intellij.Trial,AMAZON,29,2022-08-18 16:39:33.945 +0530,RESOURCE_PROVISIONING,2022-08-17 19:23:39.904 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Java.FSD,AMAZON,126,2023-02-02 09:58:26.936 +0530,RESOURCE_PROVISIONING,2022-06-23 17:29:27.584 +0530,Provisioned
aws.lab.Ubuntu.Desktop.JavaSQL,AMAZON,193,2022-11-21 19:42:18.886 +0530,RESOURCE_PROVISIONING,2022-10-29 15:01:08.821 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Jenkins,AMAZON,36,2021-06-14 07:46:12.450 +0530,RESOURCE_PROVISIONING,2021-06-09 18:19:40.264 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Jenkins.Terraform,AMAZON,39,2022-11-30 23:53:14.389 +0530,RESOURCE_PROVISIONING,2021-09-18 16:46:02.276 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Jmeter,AMAZON,55,2022-11-22 10:38:30.158 +0530,RESOURCE_PROVISIONING,2022-10-10 18:12:21.895 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Jupyter.NBgrader,AMAZON,8,2023-01-16 13:02:25.567 +0530,RESOURCE_PROVISIONING,2023-01-02 11:49:45.201 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Kafka.Scala,AMAZON,54,2022-05-23 14:55:26.313 +0530,RESOURCE_PROVISIONING,2022-03-29 10:56:24.383 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Kafka.Zookeeper.x3,AMAZON,31,2022-06-06 16:37:31.441 +0530,RESOURCE_PROVISIONING,2022-06-06 11:35:44.096 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Kubernetes.Consul.x6,AMAZON,1,2022-12-01 17:06:10.836 +0530,RESOURCE_PROVISIONING,2022-12-01 16:55:36.076 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Kubernetes.x2,AMAZON,4,2023-01-31 20:26:00.138 +0530,RESOURCE_PROVISIONING,2023-01-31 17:54:38.627 +0530,Provisioned
aws.lab.Ubuntu.Desktop.MEANStack,AMAZON,116,2020-09-03 16:13:57.712 +0530,RESOURCE_PROVISIONING,2017-12-09 19:19:53.952 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Migration.PHP.MYSQL.x2,AMAZON,3,2021-11-11 08:05:33.942 +0530,RESOURCE_PROVISIONING,2021-11-04 21:03:57.966 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Minikube,AMAZON,33,2021-07-06 19:48:18.546 +0530,RESOURCE_PROVISIONING,2021-07-03 18:09:22.805 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Mongodb,AMAZON,37,2022-06-20 16:13:06.072 +0530,RESOURCE_PROVISIONING,2019-05-05 14:18:03.049 +0530,Provisioned
aws.lab.Ubuntu.Desktop.MongoDB.Neo4j,AMAZON,151,2022-06-16 16:31:17.088 +0530,RESOURCE_PROVISIONING,2022-06-07 17:36:31.930 +0530,Provisioned
aws.lab.Ubuntu.Desktop.MySQL,AMAZON,453,2022-09-27 15:21:12.336 +0530,RESOURCE_PROVISIONING,2019-06-07 19:51:27.450 +0530,Provisioned
aws.lab.Ubuntu.Desktop.NessusTrial,AMAZON,18,2019-05-14 17:00:51.788 +0530,RESOURCE_PROVISIONING,2019-04-26 18:08:37.820 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Nodejs,AMAZON,8,2022-08-16 17:52:17.590 +0530,RESOURCE_PROVISIONING,2018-12-14 10:07:02.716 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Python.Anaconda,AMAZON,900,2023-01-25 18:44:09.689 +0530,RESOURCE_PROVISIONING,2018-04-26 16:51:08.040 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Python.Anaconda.GPU,AMAZON,55,2020-07-21 13:30:01.518 +0530,RESOURCE_PROVISIONING,2018-10-05 15:49:07.798 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Qt,AMAZON,42,2018-10-06 15:43:23.423 +0530,RESOURCE_PROVISIONING,2018-10-06 13:56:13.593 +0530,Provisioned
aws.lab.Ubuntu.Desktop.R,AMAZON,284,2022-09-22 17:29:43.504 +0530,RESOURCE_PROVISIONING,2018-08-29 17:42:45.625 +0530,Provisioned
aws.lab.Ubuntu.Desktop.ROS,AMAZON,2,2020-09-24 07:35:25.389 +0530,RESOURCE_PROVISIONING,2020-09-23 18:41:11.475 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Sanic,AMAZON,22,2022-12-15 19:17:41.424 +0530,RESOURCE_PROVISIONING,2022-08-30 13:39:45.510 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Sawtooth,AMAZON,,,RESOURCE_PROVISIONING,2019-02-08 17:48:02.638 +0530,Never Requested For Proviosion
aws.lab.Ubuntu.Desktop.Scala,AMAZON,55,2023-01-27 17:34:35.417 +0530,RESOURCE_PROVISIONING,2021-08-07 14:01:38.993 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Scala.Nodejs,AMAZON,16,2019-09-17 14:32:53.859 +0530,RESOURCE_PROVISIONING,2018-10-05 17:20:40.932 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Secure,AMAZON,23,2023-01-30 14:33:29.444 +0530,RESOURCE_PROVISIONING,2022-02-11 18:54:00.527 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Solana,AMAZON,1,2022-11-09 17:31:49.151 +0530,RESOURCE_PROVISIONING,2022-11-09 17:28:44.000 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Splunk.x10,AMAZON,2,2023-01-23 18:02:25.394 +0530,RESOURCE_PROVISIONING,2023-01-23 17:02:14.663 +0530,Provisioned
aws.lab.Ubuntu.Desktop.SQLlite.x2,AMAZON,1,2022-05-10 18:22:07.840 +0530,RESOURCE_PROVISIONING,2022-05-10 17:07:54.611 +0530,Provisioned
aws.lab.Ubuntu.Desktop.TensorFlow,AMAZON,40,2020-05-02 18:36:29.659 +0530,RESOURCE_PROVISIONING,2018-03-09 18:35:46.183 +0530,Provisioned
aws.lab.Ubuntu.Desktop.TensorFlow,AMAZON,1,2018-04-23 10:27:03.051 +0530,RESOURCE_PROVISIONING,2018-03-09 18:35:46.183 +0530,Provisioned
aws.lab.Ubuntu.Desktop.Terraform,AMAZON,84,2021-09-13 07:52:21.461 +0530,RESOURCE_PROVISIONING,2021-09-01 10:54:21.527 +0530,Provisioned
aws.lab.Ubuntu.Desktop.VLSI,AMAZON,27,2020-04-29 13:15:48.336 +0530,RESOURCE_PROVISIONING,2018-07-23 15:34:42.640 +0530,Provisioned
aws.lab.Ubuntu.Desktop.WebApp,AMAZON,4,2022-12-14 18:10:21.779 +0530,RESOURCE_PROVISIONING,2022-08-09 13:31:09.095 +0530,Provisioned
aws.lab.Ubuntu.Desktop.WebWolf,AMAZON,69,2022-12-07 11:01:32.417 +0530,RESOURCE_PROVISIONING,2022-12-01 22:26:54.683 +0530,Provisioned
aws.lab.Ubuntu.Desktop.x2,AMAZON,98,2023-01-24 22:06:47.357 +0530,RESOURCE_PROVISIONING,2021-07-16 19:59:08.957 +0530,Provisioned
aws.lab.Ubuntu.Desktop.x3,AMAZON,818,2023-01-17 09:44:31.786 +0530,RESOURCE_PROVISIONING,2021-06-25 21:07:58.999 +0530,Provisioned
aws.lab.Ubuntu.Desktop.x3.Hadoop,AMAZON,12,2021-08-24 03:50:19.583 +0530,RESOURCE_PROVISIONING,2021-08-19 19:48:43.362 +0530,Provisioned
aws.lab.Ubuntu.Desktop.x3.HadoopV3,AMAZON,1,2021-08-23 20:59:46.207 +0530,RESOURCE_PROVISIONING,2021-08-23 20:57:16.082 +0530,Provisioned
aws.lab.Ubuntu.Desktop.x4,AMAZON,156,2022-10-27 17:03:45.192 +0530,RESOURCE_PROVISIONING,2018-11-05 16:48:28.539 +0530,Provisioned
aws.lab.Ubuntu.Desktop.x5,AMAZON,2,2021-10-02 16:03:30.674 +0530,RESOURCE_PROVISIONING,2021-10-02 13:20:53.829 +0530,Provisioned
aws.lab.Ubuntu.Devops,AMAZON,1,2022-05-24 16:58:16.272 +0530,RESOURCE_PROVISIONING,2018-01-29 15:02:10.490 +0530,Provisioned
aws.lab.Ubuntu.Devops.Cassandra,AMAZON,31,2022-06-15 21:08:27.504 +0530,RESOURCE_PROVISIONING,2022-03-10 15:44:32.687 +0530,Provisioned
aws.lab.Ubuntu.Docker.Swarm,AMAZON,21,2020-07-18 12:58:44.071 +0530,RESOURCE_PROVISIONING,2017-05-12 20:09:36.298 +0530,Provisioned
aws.lab.Ubuntu.Drupal,AMAZON,9,2019-01-16 10:27:22.113 +0530,RESOURCE_PROVISIONING,2018-11-15 11:26:13.358 +0530,Provisioned
aws.lab.Ubuntu.Edureka.Jenkins.x3,AMAZON,37,2023-01-23 15:14:02.225 +0530,RESOURCE_PROVISIONING,2023-01-19 12:58:18.702 +0530,Provisioned
aws.lab.Ubuntu.Gitweb,AMAZON,6,2019-11-20 16:50:32.144 +0530,RESOURCE_PROVISIONING,2017-05-12 20:25:52.165 +0530,Provisioned
aws.lab.Ubuntu.Greenplum.Singlenode,AMAZON,2,2019-10-03 16:43:37.511 +0530,RESOURCE_PROVISIONING,2017-12-27 18:43:55.170 +0530,Provisioned
aws.lab.Ubuntu.Hadoop.Cluster,AMAZON,61,2022-06-27 11:17:31.410 +0530,RESOURCE_PROVISIONING,2017-06-20 08:44:16.984 +0530,Provisioned
aws.lab.Ubuntu.Hadoop.Scala,AMAZON,9,2019-10-03 16:40:49.368 +0530,RESOURCE_PROVISIONING,2017-05-12 20:09:24.065 +0530,Provisioned
aws.lab.Ubuntu.Jenkins.Kubernetes.Cluster,AMAZON,23,2023-01-06 13:20:14.497 +0530,RESOURCE_PROVISIONING,2022-07-11 16:27:32.719 +0530,Provisioned
aws.lab.Ubuntu.JiraConfluenceAndServiceDesk.Trial,AMAZON,2,2018-11-22 19:29:51.024 +0530,RESOURCE_PROVISIONING,2018-09-26 12:05:35.966 +0530,Provisioned
aws.lab.Ubuntu.Jupyter.NBGrader,AMAZON,7,2022-10-28 07:50:03.655 +0530,RESOURCE_PROVISIONING,2022-08-12 18:22:00.678 +0530,Provisioned
aws.lab.Ubuntu.Kubernetes.Cluster,AMAZON,59,2023-01-31 19:02:40.406 +0530,RESOURCE_PROVISIONING,2021-12-13 16:52:54.208 +0530,Provisioned
aws.lab.Ubuntu.Mftp,AMAZON,33,2023-01-27 13:44:09.888 +0530,RESOURCE_PROVISIONING,2020-02-28 16:52:16.305 +0530,Provisioned
aws.lab.Ubuntu.Python,AMAZON,118,2020-07-18 09:31:37.230 +0530,RESOURCE_PROVISIONING,2017-05-12 20:08:40.890 +0530,Provisioned
aws.lab.Ubuntu.Python,AMAZON,5,2017-11-01 13:18:01.565 +0530,RESOURCE_PROVISIONING,2017-05-12 20:08:40.890 +0530,Provisioned
aws.lab.Ubuntu.R,AMAZON,143,2020-04-22 20:54:54.935 +0530,RESOURCE_PROVISIONING,2017-05-19 11:07:36.509 +0530,Provisioned
aws.lab.Ubuntu.TurboCpp,AMAZON,5,2020-08-11 15:38:25.265 +0530,RESOURCE_PROVISIONING,2018-02-15 14:54:35.153 +0530,Provisioned
aws.lab.Ubuntu.TurboCpp,AMAZON,1,2018-02-27 09:57:33.287 +0530,RESOURCE_PROVISIONING,2018-02-15 14:54:35.153 +0530,Provisioned
aws.lab.Ubuntu.x4,AMAZON,203,2021-05-23 08:46:57.210 +0530,RESOURCE_PROVISIONING,2019-06-27 19:24:42.229 +0530,Provisioned
aws.lab.unext.Ubuntu.Desktop.Airflow.Docker,AMAZON,384,2023-01-25 11:46:11.662 +0530,RESOURCE_PROVISIONING,2023-01-11 16:35:39.301 +0530,Provisioned
aws.lab.unext.Ubuntu.Desktop.Jupyter.Anaconda,AMAZON,195,2023-01-25 22:49:57.304 +0530,RESOURCE_PROVISIONING,2023-01-10 16:44:25.412 +0530,Provisioned
aws.lab.Upgrad.Account,AMAZON,12312,2023-01-31 15:44:53.691 +0530,ACCOUNT_PROVISIONING,2018-11-29 16:43:14.478 +0530,Provisioned
aws.lab.Upgrad.CustomClean,AMAZON,1,2022-03-09 23:03:42.349 +0530,ACCOUNT_PROVISIONING,2022-03-09 17:38:28.346 +0530,Provisioned
aws.lab.Vibgyor.Ubuntu18.Desktop.animate,AMAZON,15,2020-10-26 13:47:06.428 +0530,RESOURCE_PROVISIONING,2020-07-13 21:41:04.695 +0530,Provisioned
aws.lab.Vibgyor.Windows.animate,AMAZON,13,2020-10-26 13:46:14.235 +0530,RESOURCE_PROVISIONING,2020-07-09 20:27:46.625 +0530,Provisioned
aws.lab.visa.Centos7.Desktop,AMAZON,2,2020-11-17 19:16:47.541 +0530,RESOURCE_PROVISIONING,2020-11-17 15:33:55.060 +0530,Provisioned
aws.lab.visa.Centos.Desktop.Kafka,AMAZON,769,2022-12-08 14:50:44.684 +0530,RESOURCE_PROVISIONING,2021-05-04 14:59:38.372 +0530,Provisioned
aws.lab.visa.Ubuntu20.Anaconda.Jupyter,AMAZON,492,2022-11-29 18:18:59.513 +0530,RESOURCE_PROVISIONING,2022-02-03 15:37:33.897 +0530,Provisioned
aws.lab.visa.Ubuntu.Desktop.JupyterNotebook,AMAZON,3,2022-07-25 21:58:57.030 +0530,RESOURCE_PROVISIONING,2022-06-20 12:19:33.959 +0530,Provisioned
aws.lab.visa.Windows.GoLang,AMAZON,447,2023-01-29 10:48:34.756 +0530,RESOURCE_PROVISIONING,2021-09-11 18:00:42.595 +0530,Provisioned
aws.lab.wecloud.Account,AMAZON,13,2021-12-29 00:06:18.310 +0530,ACCOUNT_PROVISIONING,2021-12-11 20:23:42.316 +0530,Provisioned
aws.lab.WeCloud.Account,AMAZON,5,2021-12-11 19:07:08.468 +0530,ACCOUNT_PROVISIONING,2021-12-11 18:35:57.749 +0530,Provisioned
aws.lab.Windows19.SQLServer.PostgreSQL,AMAZON,77,2022-08-18 15:12:54.077 +0530,RESOURCE_PROVISIONING,2021-11-13 18:52:37.837 +0530,Provisioned
aws.lab.Windows2012R2.SymantecEndpoint,AMAZON,21,2022-08-04 12:47:46.621 +0530,RESOURCE_PROVISIONING,2021-10-07 19:28:03.660 +0530,Provisioned
aws.lab.Windows.2016Base,AMAZON,36,2022-08-02 18:54:33.554 +0530,RESOURCE_PROVISIONING,2020-11-18 09:23:39.329 +0530,Provisioned
aws.lab.Windows2019.STS.Axon,AMAZON,166,2022-04-01 10:59:00.851 +0530,RESOURCE_PROVISIONING,2022-03-21 16:00:56.325 +0530,Provisioned
aws.lab.Windows.3dsMax.GPU,AMAZON,10,2020-09-26 07:45:47.617 +0530,RESOURCE_PROVISIONING,2020-09-25 16:38:43.018 +0530,Provisioned
aws.lab.Windows.3NodeDC,AMAZON,9,2022-02-24 16:43:55.731 +0530,RESOURCE_PROVISIONING,2021-07-17 17:25:47.815 +0530,Provisioned
aws.lab.Windows.AIAutomation,AMAZON,179,2023-01-23 21:01:26.442 +0530,RESOURCE_PROVISIONING,2022-10-16 19:43:35.771 +0530,Provisioned
aws.lab.Windows.AlteryxTrial,AMAZON,1,2019-10-13 11:09:29.883 +0530,RESOURCE_PROVISIONING,2019-10-13 10:58:32.418 +0530,Provisioned
aws.lab.Windows.Anaconda3,AMAZON,157,2023-01-29 10:27:23.539 +0530,RESOURCE_PROVISIONING,2022-05-20 10:52:40.411 +0530,Provisioned
aws.lab.Windows.Anaconda.x2,AMAZON,14,2022-10-13 17:13:02.900 +0530,RESOURCE_PROVISIONING,2022-09-07 18:37:37.859 +0530,Provisioned
aws.lab.Windows.AndroidStudio,AMAZON,36,2019-10-03 17:45:51.092 +0530,RESOURCE_PROVISIONING,2017-05-12 20:26:21.507 +0530,Provisioned
aws.lab.Windows.Angular,AMAZON,65,2021-04-16 12:54:58.048 +0530,RESOURCE_PROVISIONING,2017-05-12 20:26:38.769 +0530,Provisioned
aws.lab.Windows.AngularReact,AMAZON,1341,2023-01-24 17:20:55.920 +0530,RESOURCE_PROVISIONING,2021-07-09 18:18:13.128 +0530,Provisioned
aws.lab.Windows.AutoCADLT.BYOL,AMAZON,1,2021-05-06 18:45:45.869 +0530,RESOURCE_PROVISIONING,2021-05-06 13:59:47.126 +0530,Provisioned
aws.lab.Windows.AutoCADTrial,AMAZON,,,RESOURCE_PROVISIONING,2018-03-02 14:58:24.908 +0530,Never Requested For Proviosion
aws.lab.Windows.AzureTools,AMAZON,113,2022-11-07 11:44:46.315 +0530,RESOURCE_PROVISIONING,2022-08-04 16:44:54.077 +0530,Provisioned
aws.lab.Windows.Cassandra,AMAZON,154,2022-09-20 20:15:46.783 +0530,RESOURCE_PROVISIONING,2020-08-22 16:30:03.043 +0530,Provisioned
aws.lab.Windows.CCNA,AMAZON,3,2019-02-22 11:08:05.175 +0530,RESOURCE_PROVISIONING,2019-02-20 10:45:44.437 +0530,Provisioned
aws.lab.Windows.CCpp,AMAZON,9,2021-04-19 00:19:22.515 +0530,RESOURCE_PROVISIONING,2020-04-07 18:05:32.572 +0530,Provisioned
aws.lab.Windows.Centos7.Desktop.Bigfix,AMAZON,46,2020-09-09 13:21:55.508 +0530,RESOURCE_PROVISIONING,2020-09-03 13:59:09.872 +0530,Provisioned
aws.lab.Windows.Centos7.x4,AMAZON,29,2022-02-01 09:34:40.824 +0530,RESOURCE_PROVISIONING,2022-01-18 22:51:15.142 +0530,Provisioned
aws.lab.Windows.Centos.java.mysql,AMAZON,13,2020-03-01 08:10:54.460 +0530,RESOURCE_PROVISIONING,2020-02-27 14:12:11.560 +0530,Provisioned
aws.lab.Windows.Cypress,AMAZON,15,2022-09-29 20:16:44.489 +0530,RESOURCE_PROVISIONING,2022-09-29 09:25:14.220 +0530,Provisioned
aws.lab.Windows.Datastax,AMAZON,23,2018-07-30 12:15:00.996 +0530,RESOURCE_PROVISIONING,2018-05-23 18:24:14.191 +0530,Provisioned
aws.lab.Windows.DC.CL.x3,AMAZON,12,2022-12-02 11:08:13.333 +0530,RESOURCE_PROVISIONING,2022-11-28 15:34:15.471 +0530,Provisioned
aws.lab.Windows.DCV,AMAZON,18,2022-12-12 22:53:06.852 +0530,RESOURCE_PROVISIONING,2020-09-25 16:39:11.213 +0530,Provisioned
aws.lab.Windows.Domain,AMAZON,49,2021-08-19 18:38:47.992 +0530,RESOURCE_PROVISIONING,2017-09-25 21:43:34.960 +0530,Provisioned
aws.lab.Windows.DotNet,AMAZON,72,2022-12-06 12:58:31.648 +0530,RESOURCE_PROVISIONING,2017-06-30 17:28:48.823 +0530,Provisioned
aws.lab.Windows.dotnetcore,AMAZON,591,2022-11-21 10:26:16.917 +0530,RESOURCE_PROVISIONING,2021-03-05 10:57:23.767 +0530,Provisioned
aws.lab.Windows.Dynamics,AMAZON,39,2019-06-20 17:40:25.071 +0530,RESOURCE_PROVISIONING,2018-10-24 18:25:34.352 +0530,Provisioned
aws.lab.Windows.Dynamics.Sharepoint,AMAZON,50,2019-07-29 21:31:50.454 +0530,RESOURCE_PROVISIONING,2019-07-27 20:40:06.117 +0530,Provisioned
aws.lab.Windows.EclipseJavaPython,AMAZON,8,2019-10-09 18:53:44.502 +0530,RESOURCE_PROVISIONING,2018-02-07 16:26:44.651 +0530,Provisioned
aws.lab.Windows.EclipseJEE,AMAZON,220,2022-11-07 12:11:58.536 +0530,RESOURCE_PROVISIONING,2020-05-15 19:02:19.467 +0530,Provisioned
aws.lab.Windows.ElasticGraphics,AMAZON,40,2021-06-02 20:04:34.205 +0530,RESOURCE_PROVISIONING,2020-09-10 08:13:41.348 +0530,Provisioned
aws.lab.Windows.ElasticSearch,AMAZON,30,2021-09-29 10:11:57.889 +0530,RESOURCE_PROVISIONING,2021-09-27 11:30:21.764 +0530,Provisioned
aws.lab.Windows.Filemaker.Client,AMAZON,6,2021-11-26 15:37:27.822 +0530,RESOURCE_PROVISIONING,2021-11-26 11:18:20.834 +0530,Provisioned
aws.lab.Windows.Filemaker.Trial,AMAZON,1,2021-09-09 20:28:17.493 +0530,RESOURCE_PROVISIONING,2021-09-09 19:38:20.434 +0530,Provisioned
aws.lab.Windows.Groovy,AMAZON,27,2020-06-22 09:56:22.710 +0530,RESOURCE_PROVISIONING,2020-04-21 17:36:34.162 +0530,Provisioned
aws.lab.Windows.Hibernate,AMAZON,59,2021-04-16 12:57:40.878 +0530,RESOURCE_PROVISIONING,2018-07-13 18:29:39.574 +0530,Provisioned
aws.lab.Windows.Intellij.Python,AMAZON,191,2022-08-25 12:23:42.295 +0530,RESOURCE_PROVISIONING,2021-10-14 12:23:15.400 +0530,Provisioned
aws.lab.Windows.j2ee,AMAZON,21,2022-11-12 16:28:44.250 +0530,RESOURCE_PROVISIONING,2021-02-12 18:40:12.884 +0530,Provisioned
aws.lab.Windows.JavaDevelopment,AMAZON,253,2023-01-05 13:44:43.486 +0530,RESOURCE_PROVISIONING,2017-05-12 20:26:51.872 +0530,Provisioned
aws.lab.Windows.JavaEclipse,AMAZON,23,2022-11-14 17:46:34.538 +0530,RESOURCE_PROVISIONING,2022-11-13 14:59:27.769 +0530,Provisioned
aws.lab.Windows.JavaEnterprise,AMAZON,924,2023-02-01 09:00:52.983 +0530,RESOURCE_PROVISIONING,2017-05-12 20:09:13.951 +0530,Provisioned
aws.lab.Windows.JavaEnterprise.Oracle,AMAZON,136,2022-08-29 10:12:15.807 +0530,RESOURCE_PROVISIONING,2017-06-30 14:44:23.537 +0530,Provisioned
aws.lab.Windows.JavaIntelliJ,AMAZON,2,2022-09-26 18:49:16.955 +0530,RESOURCE_PROVISIONING,2020-03-13 18:17:04.095 +0530,Provisioned
aws.lab.Windows.Java.JSF,AMAZON,84,2021-12-09 10:00:09.568 +0530,RESOURCE_PROVISIONING,2021-06-24 15:13:05.772 +0530,Provisioned
aws.lab.Windows.Java.NET.DevOps,AMAZON,9,2022-08-05 08:39:17.262 +0530,RESOURCE_PROVISIONING,2022-08-04 18:45:47.881 +0530,Provisioned
aws.lab.Windows.JavaPyDB,AMAZON,55,2022-01-09 08:53:28.893 +0530,RESOURCE_PROVISIONING,2021-10-04 10:54:40.133 +0530,Provisioned
aws.lab.Windows.jBPM,AMAZON,14,2021-03-02 15:01:05.970 +0530,RESOURCE_PROVISIONING,2018-04-05 23:20:07.097 +0530,Provisioned
aws.lab.Windows.jenkins,AMAZON,141,2021-05-03 12:52:11.568 +0530,RESOURCE_PROVISIONING,2020-10-17 16:32:29.898 +0530,Provisioned
aws.lab.Windows.Jira,AMAZON,144,2022-11-30 13:02:20.256 +0530,RESOURCE_PROVISIONING,2018-08-23 16:34:53.062 +0530,Provisioned
aws.lab.Windows.JMeter,AMAZON,82,2021-11-25 08:36:06.799 +0530,RESOURCE_PROVISIONING,2021-07-08 20:09:13.588 +0530,Provisioned
aws.lab.Windows.JQuery,AMAZON,16,2020-09-01 15:55:43.229 +0530,RESOURCE_PROVISIONING,2018-03-01 10:17:58.206 +0530,Provisioned
aws.lab.Windows.JupyterNotebook,AMAZON,4,2023-01-24 22:15:31.771 +0530,RESOURCE_PROVISIONING,2022-05-10 15:52:14.461 +0530,Provisioned
aws.lab.Windows.Kafka.STS,AMAZON,1,2021-03-04 16:33:48.724 +0530,RESOURCE_PROVISIONING,2021-03-03 19:20:13.636 +0530,Provisioned
aws.lab.Windows.Kali.CyberSecurity,AMAZON,113,2021-09-17 21:24:09.729 +0530,RESOURCE_PROVISIONING,2020-11-26 17:58:49.072 +0530,Provisioned
aws.lab.Windows.Labview.Trial,AMAZON,115,2019-06-19 15:17:21.751 +0530,RESOURCE_PROVISIONING,2018-11-27 09:36:51.995 +0530,Provisioned
aws.lab.Windows.Liferay,AMAZON,11,2019-10-03 16:27:06.101 +0530,RESOURCE_PROVISIONING,2017-12-19 12:19:41.124 +0530,Provisioned
